ISSN	Título	Estrato	Área de Avaliação	Status
1415-4714	Revista Latinoamericana de Psicopatologia Fundamental (Impresso)	B1	ARTES / MÚSICA	Atualizado
0103-9989	Revista USP	B1	ARTES / MÚSICA	Atualizado
1518-5494	Revista VIS (UnB)	B1	ARTES / MÚSICA	Atualizado
1262-2966	Sociétés  et Représentations	B1	ARTES / MÚSICA	Atualizado
1669-6301	Telondefondo (Buenos Aires)	B1	ARTES / MÚSICA	Atualizado
0102-8782	Tempo Brasileiro	B1	ARTES / MÚSICA	Atualizado
0101-4838	Tempo Psicanalítico	B1	ARTES / MÚSICA	Atualizado
1980-3281	Textos Escolhidos de Cultura e Arte Populares (Impresso)	B1	ARTES / MÚSICA	Atualizado
1981-9935	Textos Escolhidos de Cultura e Arte Populares (Online)	B1	ARTES / MÚSICA	Atualizado
1518-3319	Topoi (Rio de Janeiro)	B1	ARTES / MÚSICA	Atualizado
1938-2065	Visions of Research in Music Education	B1	ARTES / MÚSICA	Atualizado
1504-1611	Voices (Sandane)	B1	ARTES / MÚSICA	Atualizado
1981-030X	19&20 (Rio de Janeiro)	B2	ARTES / MÚSICA	Atualizado
0102-4302	Anuário Antropológico	B2	ARTES / MÚSICA	Atualizado
1809-6298	Arquitextos (São Paulo)	B2	ARTES / MÚSICA	Atualizado
0004-282X	Arquivos de Neuro-Psiquiatria (Impresso)	B2	ARTES / MÚSICA	Atualizado
1889-979X	Arte y Políticas de Identidad (Ed. Impresa)	B2	ARTES / MÚSICA	Atualizado
0864-0483	Boletín. Música	B2	ARTES / MÚSICA	Atualizado
0100-879X	Brazilian Journal of Medical and Biological Research (Impresso)	B2	ARTES / MÚSICA	Atualizado
0101-3262	Cadernos CEDES (Impresso)	B2	ARTES / MÚSICA	Atualizado
1413-0238	Cadernos de Letras (UFRJ)	B2	ARTES / MÚSICA	Atualizado
0008-4107	Canadian Journal of History	B2	ARTES / MÚSICA	Atualizado
1519-275X	Cena. UFRGS	B2	ARTES / MÚSICA	Atualizado
1806-4981	Comunicação, Mídia e Consumo (São Paulo. Impresso)	B2	ARTES / MÚSICA	Atualizado
1809-9386	Contemporanea (UFBA. Online)	B2	ARTES / MÚSICA	Atualizado
1980-6493	Crítica Cultural	B2	ARTES / MÚSICA	Atualizado
0104-9321	Critica Marxista (São Paulo)	B2	ARTES / MÚSICA	Atualizado
2011-3188	de-arq - Revista de Arquitetura de la Universidad de los Andes / Journal of Architecture, Universidad de los andes	B2	ARTES / MÚSICA	Atualizado
2176-1043	Educação & Linguagem (Online)	B2	ARTES / MÚSICA	Atualizado
1984-6444	Educação (Santa Maria. Online)	B2	ARTES / MÚSICA	Atualizado
1554-3706	E-misférica (New York)	B2	ARTES / MÚSICA	Atualizado
2175-7976	Esboços	B2	ARTES / MÚSICA	Atualizado
1139-3637	Espéculo (Madrid)	B2	ARTES / MÚSICA	Atualizado
1646-4974	Estudos em Comunicacao	B2	ARTES / MÚSICA	Atualizado
1807-6971	Fenix: revista de historia e estudos culturais	B2	ARTES / MÚSICA	Atualizado
1516-1536	Graphos (João Pessoa)	B2	ARTES / MÚSICA	Atualizado
1696-2060	Historia Actual On-Line	B2	ARTES / MÚSICA	Atualizado
2177-5346	Hypnos. Revista do Centro de Estudos da Antiguidade	B2	ARTES / MÚSICA	Atualizado
1983-7836	Iara: Revista de Moda, Cultura e Arte	B2	ARTES / MÚSICA	Atualizado
2238-6599	ICTUS	B2	ARTES / MÚSICA	Atualizado
1516-2737	ICTUS (PPGMUS/UFBA)	B2	ARTES / MÚSICA	Atualizado
1980-3508	Intercom (São Paulo. Online)	B2	ARTES / MÚSICA	Atualizado
1984-5677	Interfaces Brasil/Canadá	B2	ARTES / MÚSICA	Atualizado
1517-6088	Interseções (UERJ)	B2	ARTES / MÚSICA	Atualizado
1647-0508	In-Visibilidades (Lisboa)	B2	ARTES / MÚSICA	Atualizado
0103-815X	Itinerarios (UNESP. Araraquara)	B2	ARTES / MÚSICA	Atualizado
1677-051X	Jahrbuch - Institut Martius-Staden	B2	ARTES / MÚSICA	Atualizado
0104-6500	Journal of the Brazilian Computer Society (Impresso)	B2	ARTES / MÚSICA	Atualizado
1981-5239	Letras & Letras (Online)	B2	ARTES / MÚSICA	Atualizado
0103-3638	Linha d'Agua	B2	ARTES / MÚSICA	Atualizado
1982-2391	Logos (Rio de Janeiro. Online)	B2	ARTES / MÚSICA	Atualizado
1415-4498	Manuscrítica (São Paulo)	B2	ARTES / MÚSICA	Atualizado
0292-0107	Multitudes (Paris)	B2	ARTES / MÚSICA	Atualizado
1981-7126	Música em Perspectiva	B2	ARTES / MÚSICA	Atualizado
0102-6267	Organon (UFRGS)	B2	ARTES / MÚSICA	Atualizado
1983-1005	Ouvirouver (Online)	B2	ARTES / MÚSICA	Atualizado
1809-290X	OuvirOUver (Uberlândia. Impresso)	B2	ARTES / MÚSICA	Atualizado
1808-1967	Patrimônio e Memória (UNESP)	B2	ARTES / MÚSICA	Atualizado
0103-7331	Physis (UERJ. Impresso)	B2	ARTES / MÚSICA	Atualizado
1517-5677	Poiesis (Niterói)	B2	ARTES / MÚSICA	Atualizado
1982-4807	Ponto-e-Vírgula (PUCSP)	B2	ARTES / MÚSICA	Atualizado
0873-1861	População e Sociedade	B2	ARTES / MÚSICA	Atualizado
1414-9893	Psicologia: Ciência e Profissão (Impresso)	B2	ARTES / MÚSICA	Atualizado
1413-7372	Psicologia em Estudo (Impresso)	B2	ARTES / MÚSICA	Atualizado
0102-7972	Psicologia: Reflexão e Crítica (UFRGS. Impresso)	B2	ARTES / MÚSICA	Atualizado
1517-5316	Pulsional. Revista de Psicanálise (São Paulo)	B2	ARTES / MÚSICA	Atualizado
0100-4042	Química Nova (Impresso)	B2	ARTES / MÚSICA	Atualizado
1806-8405	RBPG. Revista Brasileira de Pós-Graduação	B2	ARTES / MÚSICA	Atualizado
1809-9831	REEL. Revista Eletrônica de Estudos Literários	B2	ARTES / MÚSICA	Atualizado
1774-9743	Reliance (Ramonville Saint-Agne)	B2	ARTES / MÚSICA	Atualizado
1666-1060	Revista Argentina de Musicología	B2	ARTES / MÚSICA	Atualizado
0101-3289	Revista Brasileira de Ciências do Esporte	B2	ARTES / MÚSICA	Atualizado
0034-7183	Revista Brasileira de Estudos Pedagógicos (Impresso)	B2	ARTES / MÚSICA	Atualizado
1677-2504	Revista Brasileira de Inovação	B2	ARTES / MÚSICA	Atualizado
2236-3254	Revista Cena	B2	ARTES / MÚSICA	Atualizado
0717-876X	Revista Chilena de Antropología Visual	B2	ARTES / MÚSICA	Atualizado
1414-7564	Revista da ANPOLL (Impresso)	B2	ARTES / MÚSICA	Atualizado
1415-0549	Revista FAMECOS (Impresso)	B2	ARTES / MÚSICA	Atualizado
1980-3729	Revista FAMECOS (Online)	B2	ARTES / MÚSICA	Atualizado
0020-5874	Revista IEB	B2	ARTES / MÚSICA	Atualizado
2238-0620	Revista Latino-Americana de História	B2	ARTES / MÚSICA	Atualizado
1518-6148	Revista Mal-Estar e Subjetividade (Impresso)	B2	ARTES / MÚSICA	Atualizado
2175-3644	Revista Mal-Estar e Subjetividade (versão eletrônica)	B2	ARTES / MÚSICA	Atualizado
2316-7114	Significação-Revista de Cultura Audiovisual	B2	ARTES / MÚSICA	Atualizado
1646-0715	Sinais de Cena	B2	ARTES / MÚSICA	Atualizado
1123-458X	Sipario (Milano)	B2	ARTES / MÚSICA	Atualizado
2154-8560	The International Journal of the Image	B2	ARTES / MÚSICA	Atualizado
0104-639X	Tradterm	B2	ARTES / MÚSICA	Atualizado
0101-3173	Trans/Form/Ação (UNESP. Marília. Impresso)	B2	ARTES / MÚSICA	Atualizado
2176-4891	Trivium (Rio de Janeiro. Online)	B2	ARTES / MÚSICA	Atualizado
0102-700X	Acervo (Rio de Janeiro)	B3	ARTES / MÚSICA	Atualizado
0231-424X	Acta Physiologica Hungarica (Print)	B3	ARTES / MÚSICA	Atualizado
1850-2032	Actas de Diseño	B3	ARTES / MÚSICA	Atualizado
1984-6215	Amazônica: Revista de Antropologia (Impresso)	B3	ARTES / MÚSICA	Atualizado
2176-0675	Amazônica: Revista de Antropologia (Online)	B3	ARTES / MÚSICA	Atualizado
1808-5741	Arquiteturarevista (UNISINOS)	B3	ARTES / MÚSICA	Atualizado
1982-3053	Arquivo Maaravi (UFMG)	B3	ARTES / MÚSICA	Atualizado
1646-3463	ARTCIENCIA.COM	B3	ARTES / MÚSICA	Atualizado
1982-6672	Aurora (PUCSP. Online)	B3	ARTES / MÚSICA	Atualizado
1516-2427	Brasiliana (Rio de Janeiro)	B3	ARTES / MÚSICA	Atualizado
1516-8913	Brazilian Archives of Biology and Technology (Impresso)	B3	ARTES / MÚSICA	Atualizado
2179-2321	Brazilian Geographical Journal: geosciences and humanities research medium	B3	ARTES / MÚSICA	Atualizado
1981-3082	Caderno Espaço Feminino (Online)	B3	ARTES / MÚSICA	Atualizado
1982-7806	Cadernos de História da Educação (Online)	B3	ARTES / MÚSICA	Atualizado
1807-3859	Cadernos de História da Educação (UFU. Impresso)	B3	ARTES / MÚSICA	Atualizado
1807-7862	Cadernos IHU em Formação (UNISINOS)	B3	ARTES / MÚSICA	Atualizado
2178-2172	Cena em Movimento	B3	ARTES / MÚSICA	Atualizado
0009-6725	Ciência e Cultura	B3	ARTES / MÚSICA	Atualizado
1806-5821	Ciências & Cognição (UFRJ)	B3	ARTES / MÚSICA	Atualizado
1982-2766	Domínios da Imagem (UEL)	B3	ARTES / MÚSICA	Atualizado
1415-9902	Educação & Linguagem	B3	ARTES / MÚSICA	Atualizado
1983-7771	Educativa (Goiânia. Online)	B3	ARTES / MÚSICA	Atualizado
1415-9538	Electronic Musicological Review (English Ed.)	B3	ARTES / MÚSICA	Atualizado
1414-722X	Esboços (UFSC)	B3	ARTES / MÚSICA	Atualizado
1515-9485	Espacios en Blanco. Serie Indagaciones	B3	ARTES / MÚSICA	Atualizado
1647-6158	Estudio	B3	ARTES / MÚSICA	Atualizado
1984-0292	Fractal: Revista de Psicologia	B3	ARTES / MÚSICA	Atualizado
1679-9100	Ghrebh-	B3	ARTES / MÚSICA	Atualizado
1516-7658	História Oral (Rio de Janeiro)	B3	ARTES / MÚSICA	Atualizado
1517-395X	Ilha. Revista de Antropologia (Florianópolis)	B3	ARTES / MÚSICA	Atualizado
1646-6845	Imaginar (Associação de Professores de Expressão e Comunicação Visual)	B3	ARTES / MÚSICA	Atualizado
1807-1384	INTERthesis (Florianópolis)	B3	ARTES / MÚSICA	Atualizado
2177-6121	Lamparina: Revista de Ensino do Teatro	B3	ARTES / MÚSICA	Atualizado
0102-387X	Leitura. Teoria & Prática	B3	ARTES / MÚSICA	Atualizado
0336-1438	L'ethnographie (Paris. 1913)	B3	ARTES / MÚSICA	Atualizado
1983-6988	Linguasagem (São Paulo)	B3	ARTES / MÚSICA	Atualizado
1806-2555	Mafuá	B3	ARTES / MÚSICA	Atualizado
1809-1385	Móin-Móin (UDESC)	B3	ARTES / MÚSICA	Atualizado
1980-3303	Música & Cultura (Salvador. Online)	B3	ARTES / MÚSICA	Atualizado
1519-7727	Oculum Ensaios (PUCCAMP)	B3	ARTES / MÚSICA	Atualizado
1984-9532	Palíndromo	B3	ARTES / MÚSICA	Atualizado
2175-2346	Palíndromo (Online)	B3	ARTES / MÚSICA	Atualizado
0103-7013	Psicologia Argumento (PUCPR. Impresso)	B3	ARTES / MÚSICA	Atualizado
1980-5942	Psicologia Argumento (PUCPR. Online)	B3	ARTES / MÚSICA	Atualizado
1605-4806	Razón y Palabra	B3	ARTES / MÚSICA	Atualizado
2178-1206	Rebento: Revista de Artes do Espetáculo	B3	ARTES / MÚSICA	Atualizado
