ISSN	Título	Estrato	Área de Avaliação	Status
0937-941X	Osteoporosis International	A1	SAÚDE COLETIVA	Atualizado
1433-2965	Osteoporosis International (Internet)	A1	SAÚDE COLETIVA	Atualizado
0304-3959	Pain (Amsterdam. Print)	A1	SAÚDE COLETIVA	Atualizado
0031-3998	Pediatric Research	A1	SAÚDE COLETIVA	Atualizado
0031-4005	Pediatrics (Evanston)	A1	SAÚDE COLETIVA	Atualizado
0724-8741	Pharmaceutical Research	A1	SAÚDE COLETIVA	Atualizado
1744-6872	Pharmacogenetics and Genomics (Print)	A1	SAÚDE COLETIVA	Atualizado
0556-2813	Physical Review. C. Nuclear Physics (Print)	A1	SAÚDE COLETIVA	Atualizado
0031-9155	Physics in Medicine and Biology (Print)	A1	SAÚDE COLETIVA	Atualizado
0960-7412	Plant Journal (Print)	A1	SAÚDE COLETIVA	Atualizado
1553-734X	PLoS Computational Biology	A1	SAÚDE COLETIVA	Atualizado
1553-7390	PLOS Genetics	A1	SAÚDE COLETIVA	Atualizado
1549-1277	PLoS Medicine	A1	SAÚDE COLETIVA	Atualizado
1549-1676	PLoS Medicine (Online)	A1	SAÚDE COLETIVA	Atualizado
1932-6203	Plos One	A1	SAÚDE COLETIVA	Atualizado
0091-7435	Preventive Medicine (1972. Print)	A1	SAÚDE COLETIVA	Atualizado
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A1	SAÚDE COLETIVA	Atualizado
0962-8452	Proceedings - Royal Society. Biological Sciences (Print)	A1	SAÚDE COLETIVA	Atualizado
0301-0082	Progress in Neurobiology	A1	SAÚDE COLETIVA	Atualizado
1615-9853	Proteomics (Weinheim. Print)	A1	SAÚDE COLETIVA	Atualizado
0033-2917	Psychological Medicine (Print)	A1	SAÚDE COLETIVA	Atualizado
0033-3158	Psychopharmacologia (Heidelberg)	A1	SAÚDE COLETIVA	Atualizado
0033-3174	Psychosomatic Medicine	A1	SAÚDE COLETIVA	Atualizado
0033-8419	Radiology	A1	SAÚDE COLETIVA	Atualizado
0167-8140	Radiotherapy and Oncology	A1	SAÚDE COLETIVA	Atualizado
1364-0321	Renewable & Sustainable Energy Reviews	A1	SAÚDE COLETIVA	Atualizado
1462-0324	Rheumatology (Oxford. Print)	A1	SAÚDE COLETIVA	Atualizado
1795-990X	Scandinavian Journal of Work, Environment & Health (Online)	A1	SAÚDE COLETIVA	Atualizado
0355-3140	Scandinavian Journal of Work, Environment & Health (Print)	A1	SAÚDE COLETIVA	Atualizado
0586-7614	Schizophrenia Bulletin	A1	SAÚDE COLETIVA	Atualizado
0920-9964	Schizophrenia Research (Print)	A1	SAÚDE COLETIVA	Atualizado
0036-8075	Science (New York, N.Y.)	A1	SAÚDE COLETIVA	Atualizado
0048-9697	Science of the Total Environment	A1	SAÚDE COLETIVA	Atualizado
0049-0172	Seminars in Arthritis and Rheumatism (Print)	A1	SAÚDE COLETIVA	Atualizado
1087-0792	Sleep Medicine Reviews	A1	SAÚDE COLETIVA	Atualizado
0161-8105	Sleep (New York, N.Y.)	A1	SAÚDE COLETIVA	Atualizado
0277-9536	Social Science & Medicine (1982)	A1	SAÚDE COLETIVA	Atualizado
0112-1642	Sports Medicine (Auckland)	A1	SAÚDE COLETIVA	Atualizado
0039-2499	Stroke (Dallas. 1970)	A1	SAÚDE COLETIVA	Atualizado
0039-6060	Surgery	A1	SAÚDE COLETIVA	Atualizado
0039-9140	Talanta (Oxford)	A1	SAÚDE COLETIVA	Atualizado
0002-8703	The American Heart Journal	A1	SAÚDE COLETIVA	Atualizado
0002-9149	The American Journal of Cardiology	A1	SAÚDE COLETIVA	Atualizado
1064-7481	The American Journal of Geriatric Psychiatry (Print)	A1	SAÚDE COLETIVA	Atualizado
0002-9343	The American Journal of Medicine	A1	SAÚDE COLETIVA	Atualizado
0002-953X	The American Journal of Psychiatry	A1	SAÚDE COLETIVA	Atualizado
0003-0147	The American Naturalist	A1	SAÚDE COLETIVA	Atualizado
0903-1936	The European Respiratory Journal	A1	SAÚDE COLETIVA	Atualizado
0892-6638	The FASEB Journal	A1	SAÚDE COLETIVA	Atualizado
1742-464X	The FEBS Journal (Print)	A1	SAÚDE COLETIVA	Atualizado
0276-3478	The International Journal of Eating Disorders (Print)	A1	SAÚDE COLETIVA	Atualizado
0021-972X	The Journal of Clinical Endocrinology and Metabolism	A1	SAÚDE COLETIVA	Atualizado
0021-9738	The Journal of Clinical Investigation	A1	SAÚDE COLETIVA	Atualizado
0160-6689	The Journal of Clinical Psychiatry	A1	SAÚDE COLETIVA	Atualizado
0195-6701	The Journal of Hospital Infection	A1	SAÚDE COLETIVA	Atualizado
0022-1767	The Journal of Immunology (1950)	A1	SAÚDE COLETIVA	Atualizado
1550-6606	The Journal of Immunology (1950. Online)	A1	SAÚDE COLETIVA	Atualizado
0163-4453	The Journal of Infection	A1	SAÚDE COLETIVA	Atualizado
0022-1899	The Journal of Infectious Diseases	A1	SAÚDE COLETIVA	Atualizado
0270-6474	The Journal of Neuroscience	A1	SAÚDE COLETIVA	Atualizado
0022-3166	The Journal of Nutrition (Print)	A1	SAÚDE COLETIVA	Atualizado
1526-5900	The Journal of Pain (Print)	A1	SAÚDE COLETIVA	Atualizado
0022-3565	The Journal of Pharmacology and Experimental Therapeutics (Print)	A1	SAÚDE COLETIVA	Atualizado
0022-5347	The Journal of Urology	A1	SAÚDE COLETIVA	Atualizado
1079-5006	The Journals of Gerontology. Series A, Biological Sciences and Medical Sciences	A1	SAÚDE COLETIVA	Atualizado
0099-5355	The Lancet (North American edition)	A1	SAÚDE COLETIVA	Atualizado
0891-3668	The Pediatric Infectious Disease Journal	A1	SAÚDE COLETIVA	Atualizado
0040-6376	Thorax	A1	SAÚDE COLETIVA	Atualizado
1050-7256	Thyroid (New York, N.Y.)	A1	SAÚDE COLETIVA	Atualizado
0964-4563	Tobacco Control	A1	SAÚDE COLETIVA	Atualizado
0300-483X	Toxicology (Amsterdam)	A1	SAÚDE COLETIVA	Atualizado
0378-4274	Toxicology Letters	A1	SAÚDE COLETIVA	Atualizado
0041-1132	Transfusion (Arlington, Va.)	A1	SAÚDE COLETIVA	Atualizado
1471-4922	Trends in Parasitology	A1	SAÚDE COLETIVA	Atualizado
0960-7692	Ultrasound in Obstetrics & Gynecology (Print)	A1	SAÚDE COLETIVA	Atualizado
0264-410X	Vaccine (Guildford)	A1	SAÚDE COLETIVA	Atualizado
0042-6822	Virology (New York, N.Y. Print)	A1	SAÚDE COLETIVA	Atualizado
0043-1354	Water Research (Oxford)	A1	SAÚDE COLETIVA	Atualizado
1040-2446	Academic Medicine	A2	SAÚDE COLETIVA	Atualizado
0001-4575	Accident Analysis and Prevention	A2	SAÚDE COLETIVA	Atualizado
1742-7061	Acta Biomaterialia	A2	SAÚDE COLETIVA	Atualizado
0001-5555	Acta Dermato-Venereologica	A2	SAÚDE COLETIVA	Atualizado
0001-6314	Acta Neurologica Scandinavica	A2	SAÚDE COLETIVA	Atualizado
0001-6349	Acta Obstetricia et Gynecologica Scandinavica	A2	SAÚDE COLETIVA	Atualizado
0803-5253	Acta Paediatrica (Oslo)	A2	SAÚDE COLETIVA	Atualizado
0001-706X	Acta Tropica	A2	SAÚDE COLETIVA	Atualizado
0306-4603	Addictive Behaviors	A2	SAÚDE COLETIVA	Atualizado
0065-2164	Advances in Applied Microbiology	A2	SAÚDE COLETIVA	Atualizado
1090-7165	AIDS and Behavior	A2	SAÚDE COLETIVA	Atualizado
1360-0451	AIDS Care	A2	SAÚDE COLETIVA	Atualizado
0954-0121	Aids Care (Print)	A2	SAÚDE COLETIVA	Atualizado
1087-2914	AIDS patient care and STDs	A2	SAÚDE COLETIVA	Atualizado
0889-2229	AIDS Research and Human Retroviruses	A2	SAÚDE COLETIVA	Atualizado
