ISSN	Título	Estrato	Área de Avaliação	Status
0954-0121	Aids Care (Print)	A2	PSICOLOGIA	Atualizado
1087-2914	AIDS patient care and STDs	A2	PSICOLOGIA	Atualizado
0304-3754	Alternatives (Amsterdam)	A2	PSICOLOGIA	Atualizado
0893-0341	Alzheimer Disease and Associated Disorders	A2	PSICOLOGIA	Atualizado
1533-3175	American Journal of Alzheimer's Disease and Other Dementias	A2	PSICOLOGIA	Atualizado
0002-9297	American Journal of Human Genetics	A2	PSICOLOGIA	Atualizado
1552-4841	American Journal of Medical Genetics. Part B, Neuropsychiatric Genetics	A2	PSICOLOGIA	Atualizado
0002-9483	American Journal of Physical Anthropology	A2	PSICOLOGIA	Atualizado
0894-9115	American Journal of Physical Medicine & Rehabilitation	A2	PSICOLOGIA	Atualizado
0275-2565	American Journal of Primatology (Print)	A2	PSICOLOGIA	Atualizado
0090-0036	American Journal of Public Health (1971)	A2	PSICOLOGIA	Atualizado
0364-5134	Annals of Neurology	A2	PSICOLOGIA	Atualizado
0077-8923	Annals of the New York Academy of Sciences	A2	PSICOLOGIA	Atualizado
0168-1591	Applied Animal Behaviour Science (Print)	A2	PSICOLOGIA	Atualizado
0004-0002	Archives of Sexual Behavior	A2	PSICOLOGIA	Atualizado
1434-1816	Archives of Women's Mental Health	A2	PSICOLOGIA	Atualizado
1809-5267	Arquivos Brasileiros de Psicologia (Online)	A2	PSICOLOGIA	Atualizado
0004-3591	Arthritis and Rheumatism	A2	PSICOLOGIA	Atualizado
0095-6562	Aviation, Space, and Environmental Medicine	A2	PSICOLOGIA	Atualizado
1742-7835	Basic & Clinical Pharmacology & Toxicology (Print)	A2	PSICOLOGIA	Atualizado
1064-9506	Behavior and Social Issues	A2	PSICOLOGIA	Atualizado
0001-8244	Behavior Genetics	A2	PSICOLOGIA	Atualizado
0955-8810	Behavioural Pharmacology	A2	PSICOLOGIA	Atualizado
0952-4622	Bioacoustics (Berkhamsted)	A2	PSICOLOGIA	Atualizado
0006-291X	Biochemical and Biophysical Research Communications (Print)	A2	PSICOLOGIA	Atualizado
0006-2952	Biochemical Pharmacology	A2	PSICOLOGIA	Atualizado
0960-3115	Biodiversity and Conservation	A2	PSICOLOGIA	Atualizado
0340-1200	Biological Cybernetics	A2	PSICOLOGIA	Atualizado
0024-4066	Biological Journal of the Linnean Society	A2	PSICOLOGIA	Atualizado
0929-1016	Biological Rhythm Research	A2	PSICOLOGIA	Atualizado
1744-4179	Biological Rhythm Research (Online)	A2	PSICOLOGIA	Atualizado
1471-2377	BMC Neurology (Online)	A2	PSICOLOGIA	Atualizado
1471-2202	BMC Neuroscience (Online)	A2	PSICOLOGIA	Atualizado
1471-244X	BMC Psychiatry (Online)	A2	PSICOLOGIA	Atualizado
0278-2626	Brain and Cognition	A2	PSICOLOGIA	Atualizado
0093-934X	Brain and Language	A2	PSICOLOGIA	Atualizado
0006-8977	Brain, Behavior and Evolution	A2	PSICOLOGIA	Atualizado
0889-1591	Brain, Behavior, and Immunity	A2	PSICOLOGIA	Atualizado
0269-9052	Brain Injury (London. Print)	A2	PSICOLOGIA	Atualizado
0006-8993	Brain Research	A2	PSICOLOGIA	Atualizado
1935-861X	Brain Stimulation: basic, translational and clinical research in neuromodulation	A2	PSICOLOGIA	Atualizado
1414-431X	Brazilian journal of medical and biological research	A2	PSICOLOGIA	Atualizado
1678-4510	Brazilian Journal of Medical and Biological Research	A2	PSICOLOGIA	Atualizado
0100-879X	Brazilian Journal of Medical and Biological Research (Impresso)	A2	PSICOLOGIA	Atualizado
0007-0998	British Journal of Educational Psychology	A2	PSICOLOGIA	Atualizado
0007-1188	British Journal of Pharmacology	A2	PSICOLOGIA	Atualizado
0102-311X	Cadernos de Saúde Pública (ENSP. Impresso)	A2	PSICOLOGIA	Atualizado
1084-9785	Cancer Biotherapy & Radiopharmaceuticals	A2	PSICOLOGIA	Atualizado
0304-3835	Cancer Letters (Print)	A2	PSICOLOGIA	Atualizado
0008-543X	Cancer (Print)	A2	PSICOLOGIA	Atualizado
0143-4160	Cell Calcium (Edinburgh)	A2	PSICOLOGIA	Atualizado
2041-4889	Cell Death & Disease	A2	PSICOLOGIA	Atualizado
0272-4340	Cellular and Molecular Neurobiology	A2	PSICOLOGIA	Atualizado
0333-1024	Cephalalgia (Oslo)	A2	PSICOLOGIA	Atualizado
1047-3211	Cerebral Cortex (New York, N.Y. 1991)	A2	PSICOLOGIA	Atualizado
1056-4993	Child and Adolescent Psychiatric Clinics of North America	A2	PSICOLOGIA	Atualizado
0907-5682	Childhood (Copenhagen)	A2	PSICOLOGIA	Atualizado
0742-0528	Chronobiology International	A2	PSICOLOGIA	Atualizado
1525-6073	Chronobiology International (Online)	A2	PSICOLOGIA	Atualizado
1413-8123	Ciência e Saúde Coletiva (Impresso)	A2	PSICOLOGIA	Atualizado
1678-4561	Ciência & Saúde Coletiva (Online)	A2	PSICOLOGIA	Atualizado
0009-9104	Clinical and Experimental Immunology (Print)	A2	PSICOLOGIA	Atualizado
0363-9762	Clinical Nuclear Medicine	A2	PSICOLOGIA	Atualizado
0143-5221	Clinical Science (1979)	A2	PSICOLOGIA	Atualizado
1871-5273	CNS & Neurological Disorders. Drug Targets	A2	PSICOLOGIA	Atualizado
1469-493X	Cochrane Database of Systematic Reviews (Online)	A2	PSICOLOGIA	Atualizado
1543-3633	Cognitive and Behavioral Neurology	A2	PSICOLOGIA	Atualizado
1053-8100	Consciousness and Cognition (Print)	A2	PSICOLOGIA	Atualizado
1567-2050	Current Alzheimer Research	A2	PSICOLOGIA	Atualizado
0011-3204	Current Anthropology	A2	PSICOLOGIA	Atualizado
0960-9822	Current Biology	A2	PSICOLOGIA	Atualizado
1570-159X	Current Neuropharmacology	A2	PSICOLOGIA	Atualizado
0951-7367	Current Opinion in Psychiatry	A2	PSICOLOGIA	Atualizado
0011-3921	Current Sociology (Print)	A2	PSICOLOGIA	Atualizado
1932-8451	Developmental Neurobiology (Hoboken, N.J.)	A2	PSICOLOGIA	Atualizado
1751-8423	Developmental Neurorehabilitation	A2	PSICOLOGIA	Atualizado
1751-8431	Developmental Neurorehabilitation (Online)	A2	PSICOLOGIA	Atualizado
0168-8227	Diabetes Research and Clinical Practice (Print)	A2	PSICOLOGIA	Atualizado
0963-8288	Disability and Rehabilitation	A2	PSICOLOGIA	Atualizado
0376-8716	Drug and Alcohol Dependence	A2	PSICOLOGIA	Atualizado
0959-5236	Drug and Alcohol Review	A2	PSICOLOGIA	Atualizado
1124-4909	Eating and Weight Disorders (Printed text)	A2	PSICOLOGIA	Atualizado
1471-0153	Eating Behaviors	A2	PSICOLOGIA	Atualizado
0101-7330	Educação & Sociedade (Impresso)	A2	PSICOLOGIA	Atualizado
0212-4521	Enseñanza de las Ciencias	A2	PSICOLOGIA	Atualizado
0013-9351	Environmental Research (New York, N.Y. Print)	A2	PSICOLOGIA	Atualizado
0013-9165	Environment and Behavior	A2	PSICOLOGIA	Atualizado
2045-7960	Epidemiology and Psychiatric Sciences	A2	PSICOLOGIA	Atualizado
0013-9580	Epilepsia (Copenhagen)	A2	PSICOLOGIA	Atualizado
1525-5069	epilepsy & behavior	A2	PSICOLOGIA	Atualizado
1525-5050	Epilepsy & Behavior (Print)	A2	PSICOLOGIA	Atualizado
0920-1211	Epilepsy Research	A2	PSICOLOGIA	Atualizado
0210-9395	Estudios de Psicología (Ed. impresa)	A2	PSICOLOGIA	Atualizado
1678-4669	Estudos de Psicologia (Natal. Online)	A2	PSICOLOGIA	Atualizado
0103-166X	Estudos de Psicologia (PUCCAMP. Impresso)	A2	PSICOLOGIA	Atualizado
1413-294X	Estudos de Psicologia (UFRN)	A2	PSICOLOGIA	Atualizado
0940-1334	European Archives of Psychiatry and Clinical Neuroscience	A2	PSICOLOGIA	Atualizado
0031-6970	European Journal of Clinical Pharmacology	A2	PSICOLOGIA	Atualizado
1351-5101	European Journal of Neurology (Print)	A2	PSICOLOGIA	Atualizado
0953-816X	European Journal of Neuroscience (Print)	A2	PSICOLOGIA	Atualizado
1090-3801	European Journal of Pain (London, England)	A2	PSICOLOGIA	Atualizado
0924-977X	European Neuropsychopharmacology	A2	PSICOLOGIA	Atualizado
0924-9338	European Psychiatry (Paris)	A2	PSICOLOGIA	Atualizado
1741-427X	Evidence-Based Complementary and Alternative Medicine (Print)	A2	PSICOLOGIA	Atualizado
1060-1538	Evolutionary Anthropology (Print)	A2	PSICOLOGIA	Atualizado
0014-4819	Experimental Brain Research	A2	PSICOLOGIA	Atualizado
0014-4827	Experimental Cell Research	A2	PSICOLOGIA	Atualizado
0014-4835	Experimental Eye Research	A2	PSICOLOGIA	Atualizado
0014-4886	Experimental Neurology	A2	PSICOLOGIA	Atualizado
0958-0670	Experimental Physiology (Print)	A2	PSICOLOGIA	Atualizado
0197-6664	Family Relations	A2	PSICOLOGIA	Atualizado
0014-5793	FEBS Letters (Print)	A2	PSICOLOGIA	Atualizado
1021-7762	Folia Phoniatrica et Logopaedica	A2	PSICOLOGIA	Atualizado
0891-5849	Free Radical Biology & Medicine	A2	PSICOLOGIA	Atualizado
0163-8343	General Hospital Psychiatry	A2	PSICOLOGIA	Atualizado
1744-1692	Global Public Health (Print)	A2	PSICOLOGIA	Atualizado
1477-7525	Health and Quality of Life Outcomes	A2	PSICOLOGIA	Atualizado
0378-5955	Hearing Research	A2	PSICOLOGIA	Atualizado
