ISSN	Título	Estrato	Área de Avaliação	Status
1615-9853	Proteomics (Weinheim. Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
1469-0292	Psychology of Sport and Exercise	A1	EDUCAÇÃO FÍSICA	Atualizado
0048-5772	Psychophysiology (New York. Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0033-3190	Psychotherapy and Psychosomatics	A1	EDUCAÇÃO FÍSICA	Atualizado
0891-4222	Research in Developmental Disabilities	A1	EDUCAÇÃO FÍSICA	Atualizado
0922-6028	Restorative Neurology and Neuroscience	A1	EDUCAÇÃO FÍSICA	Atualizado
0905-7188	Scandinavian Journal of Medicine & Science in Sports	A1	EDUCAÇÃO FÍSICA	Atualizado
0920-9964	Schizophrenia Research (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
1946-6234	Science Translational Medicine	A1	EDUCAÇÃO FÍSICA	Atualizado
0161-8105	Sleep (New York, N.Y.)	A1	EDUCAÇÃO FÍSICA	Atualizado
1357-3322	Sport, Education and Society	A1	EDUCAÇÃO FÍSICA	Atualizado
0112-1642	Sports Medicine (Auckland)	A1	EDUCAÇÃO FÍSICA	Atualizado
0039-2499	Stroke (Dallas. 1970)	A1	EDUCAÇÃO FÍSICA	Atualizado
0002-8703	The American Heart Journal	A1	EDUCAÇÃO FÍSICA	Atualizado
0002-9149	The American Journal of Cardiology	A1	EDUCAÇÃO FÍSICA	Atualizado
0272-9490	The American Journal of Occupational Therapy	A1	EDUCAÇÃO FÍSICA	Atualizado
0903-1936	The European Respiratory Journal	A1	EDUCAÇÃO FÍSICA	Atualizado
0904-1850	The European Respiratory Journal. Supplement	A1	EDUCAÇÃO FÍSICA	Atualizado
0892-6638	The FASEB Journal	A1	EDUCAÇÃO FÍSICA	Atualizado
1479-5868	The International Journal of Behavioural Nutrition and Physical Activity (Online)	A1	EDUCAÇÃO FÍSICA	Atualizado
0021-9258	The Journal of Biological Chemistry (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0021-972X	The Journal of Clinical Endocrinology and Metabolism	A1	EDUCAÇÃO FÍSICA	Atualizado
0160-6689	The Journal of Clinical Psychiatry	A1	EDUCAÇÃO FÍSICA	Atualizado
0022-1767	The Journal of Immunology (1950)	A1	EDUCAÇÃO FÍSICA	Atualizado
0022-1899	The Journal of Infectious Diseases	A1	EDUCAÇÃO FÍSICA	Atualizado
0270-6474	The Journal of Neuroscience	A1	EDUCAÇÃO FÍSICA	Atualizado
0022-3166	The Journal of Nutrition (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0190-6011	The Journal of Orthopaedic and Sports Physical Therapy	A1	EDUCAÇÃO FÍSICA	Atualizado
1526-5900	The Journal of Pain (Print)	A1	EDUCAÇÃO FÍSICA	Atualizado
0022-3476	The Journal of Pediatrics	A1	EDUCAÇÃO FÍSICA	Atualizado
0001-4966	The Journal of the Acoustical Society of America	A1	EDUCAÇÃO FÍSICA	Atualizado
0022-5347	The Journal of Urology	A1	EDUCAÇÃO FÍSICA	Atualizado
1079-5006	The Journals of Gerontology. Series A, Biological Sciences and Medical Sciences	A1	EDUCAÇÃO FÍSICA	Atualizado
1529-9430	The Spine Journal	A1	EDUCAÇÃO FÍSICA	Atualizado
0040-6376	Thorax	A1	EDUCAÇÃO FÍSICA	Atualizado
1067-1927	Wound Repair and Regeneration	A1	EDUCAÇÃO FÍSICA	Atualizado
1745-3674	Acta Orthopaedica (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0803-5253	Acta Paediatrica (Oslo)	A2	EDUCAÇÃO FÍSICA	Atualizado
0001-6918	Acta Psychologica	A2	EDUCAÇÃO FÍSICA	Atualizado
0736-5829	Adapted Physical Activity Quarterly	A2	EDUCAÇÃO FÍSICA	Atualizado
0002-0729	Age and Ageing	A2	EDUCAÇÃO FÍSICA	Atualizado
0893-0341	Alzheimer Disease and Associated Disorders	A2	EDUCAÇÃO FÍSICA	Atualizado
0002-726X	American Annals of the Deaf (Washington, D.C. 1886. Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0895-7061	American Journal of Hypertension	A2	EDUCAÇÃO FÍSICA	Atualizado
1552-4825	American Journal of Medical Genetics. Part A	A2	EDUCAÇÃO FÍSICA	Atualizado
1552-4868	American Journal of Medical Genetics. Part C, Seminars in Medical Genetics	A2	EDUCAÇÃO FÍSICA	Atualizado
0363-6143	American Journal of Physiology. Cell Physiology	A2	EDUCAÇÃO FÍSICA	Atualizado
0939-4451	Amino Acids (Wien. Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0250-6807	Annals of Nutrition & Metabolism	A2	EDUCAÇÃO FÍSICA	Atualizado
0268-7038	Aphasiology (London)	A2	EDUCAÇÃO FÍSICA	Atualizado
0003-6870	Applied Ergonomics	A2	EDUCAÇÃO FÍSICA	Atualizado
1715-5320	Applied Physiology, Nutrition and Metabolism (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
1715-5312	Applied Physiology, Nutrition and Metabolism (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0137-5075	Archives of Acoustics	A2	EDUCAÇÃO FÍSICA	Atualizado
0003-9861	Archives of Biochemistry and Biophysics (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
1643-8698	Archives of Budo	A2	EDUCAÇÃO FÍSICA	Atualizado
1521-6942	Best Practice & Research in Clinical Rheumatology	A2	EDUCAÇÃO FÍSICA	Atualizado
0006-2960	Biochemistry (Easton)	A2	EDUCAÇÃO FÍSICA	Atualizado
0860-021X	Biology of Sport	A2	EDUCAÇÃO FÍSICA	Atualizado
1464-4096	BJU International (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
1471-2407	BMC Cancer (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
1471-2261	BMC Cardiovascular Disorders (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
1471-2474	BMC Musculoskeletal Disorders (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
1471-2202	BMC Neuroscience (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
1471-2431	BMC Pediatrics (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
1471-2458	BMC Public Health (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
1740-1445	Body Image	A2	EDUCAÇÃO FÍSICA	Atualizado
0278-2626	Brain and Cognition	A2	EDUCAÇÃO FÍSICA	Atualizado
0387-7604	Brain & Development (Tokyo. 1979)	A2	EDUCAÇÃO FÍSICA	Atualizado
0006-8993	Brain Research	A2	EDUCAÇÃO FÍSICA	Atualizado
0361-9230	Brain Research Bulletin	A2	EDUCAÇÃO FÍSICA	Atualizado
1808-8694	Brazilian Journal of Otorhinolaryngology (Impresso)	A2	EDUCAÇÃO FÍSICA	Atualizado
1808-8686	Brazilian Journal of Otorhinolaryngology (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
0167-6806	Breast Cancer Research and Treatment	A2	EDUCAÇÃO FÍSICA	Atualizado
0007-1145	British Journal of Nutrition	A2	EDUCAÇÃO FÍSICA	Atualizado
1475-2840	Cardiovascular Diabetology (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
0920-3206	Cardiovascular Drugs and Therapy	A2	EDUCAÇÃO FÍSICA	Atualizado
1466-1268	Cell Stress & Chaperones (Online)	A2	EDUCAÇÃO FÍSICA	Atualizado
1355-8145	Cell Stress & Chaperones (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
1015-8987	Cellular Physiology and Biochemistry	A2	EDUCAÇÃO FÍSICA	Atualizado
0333-1024	Cephalalgia (Oslo)	A2	EDUCAÇÃO FÍSICA	Atualizado
1015-9770	Cerebrovascular Diseases (Basel)	A2	EDUCAÇÃO FÍSICA	Atualizado
0009-9104	Clinical and Experimental Immunology (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
0392-856X	Clinical and Experimental Rheumatology (Testo stampato)	A2	EDUCAÇÃO FÍSICA	Atualizado
0261-5614	Clinical Nutrition (Edinburgh)	A2	EDUCAÇÃO FÍSICA	Atualizado
0905-7161	Clinical Oral Implants Research	A2	EDUCAÇÃO FÍSICA	Atualizado
1861-0684	Clinical Research in Cardiology (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
1980-5322	Clinics	A2	EDUCAÇÃO FÍSICA	Atualizado
1807-5932	Clinics	A2	EDUCAÇÃO FÍSICA	Atualizado
1871-5273	CNS & Neurological Disorders. Drug Targets	A2	EDUCAÇÃO FÍSICA	Atualizado
0300-8207	Connective Tissue Research (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
1541-2555	COPD (Monticello. Sullivan County)	A2	EDUCAÇÃO FÍSICA	Atualizado
1070-5287	Current Opinion in Pulmonary Medicine	A2	EDUCAÇÃO FÍSICA	Atualizado
1043-4666	Cytokine	A2	EDUCAÇÃO FÍSICA	Atualizado
1420-8008	Dementia and Geriatric Cognitive Disorders	A2	EDUCAÇÃO FÍSICA	Atualizado
1932-8451	Developmental Neurobiology (Hoboken, N.J.)	A2	EDUCAÇÃO FÍSICA	Atualizado
0012-1630	Developmental Psychobiology (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
1262-3636	Diabetes & Metabolism	A2	EDUCAÇÃO FÍSICA	Atualizado
0168-8227	Diabetes Research and Clinical Practice (Print)	A2	EDUCAÇÃO FÍSICA	Atualizado
