ISSN	Título	Estrato	Área de Avaliação	Status
0031-3203	Pattern Recognition	A1	GEOCIÊNCIAS	Atualizado
1463-9076	PCCP. Physical Chemistry Chemical Physics (Print)	A1	GEOCIÊNCIAS	Atualizado
1433-8319	Perspectives in Plant Ecology, Evolution and Systematics (Print)	A1	GEOCIÊNCIAS	Atualizado
0962-8436	Philosophical Transactions - Royal Society. Biological Sciences (Print)	A1	GEOCIÊNCIAS	Atualizado
1098-0121	Physical Review. B, Condensed Matter and Materials Physics	A1	GEOCIÊNCIAS	Atualizado
0031-9007	Physical Review Letters (Print)	A1	GEOCIÊNCIAS	Atualizado
1935-2727	PLoS Neglected Tropical Diseases (Print)	A1	GEOCIÊNCIAS	Atualizado
1932-6203	Plos One	A1	GEOCIÊNCIAS	Atualizado
0301-9268	Precambrian Research	A1	GEOCIÊNCIAS	Atualizado
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A1	GEOCIÊNCIAS	Atualizado
1091-6490	Proceedings of the National Academy of Sciences of the United States of America (Online)	A1	GEOCIÊNCIAS	Atualizado
0962-8452	Proceedings - Royal Society. Biological Sciences (Print)	A1	GEOCIÊNCIAS	Atualizado
0035-9009	Quarterly Journal of the Royal Meteorological Society	A1	GEOCIÊNCIAS	Atualizado
1871-1014	Quaternary Geochronology (Print)	A1	GEOCIÊNCIAS	Atualizado
0033-5894	Quaternary Research (Print)	A1	GEOCIÊNCIAS	Atualizado
0277-3791	Quaternary Science Reviews	A1	GEOCIÊNCIAS	Atualizado
0034-4257	Remote Sensing of Environment	A1	GEOCIÊNCIAS	Atualizado
0960-1481	Renewable Energy	A1	GEOCIÊNCIAS	Atualizado
8755-1209	Reviews of Geophysics (1985)	A1	GEOCIÊNCIAS	Atualizado
0036-8075	Science (New York, N.Y.)	A1	GEOCIÊNCIAS	Atualizado
1095-9203	Science (New York, N.Y.: Online)	A1	GEOCIÊNCIAS	Atualizado
0048-9697	Science of the Total Environment	A1	GEOCIÊNCIAS	Atualizado
0037-0746	Sedimentology (Amsterdam. Print)	A1	GEOCIÊNCIAS	Atualizado
0038-6308	Space Science Reviews	A1	GEOCIÊNCIAS	Atualizado
0169-3298	Surveys in Geophysics	A1	GEOCIÊNCIAS	Atualizado
0278-7407	Tectonics (Washington, D.C.)	A1	GEOCIÊNCIAS	Atualizado
0280-6509	Tellus. Series B, Chemical and Physical Meteorology	A1	GEOCIÊNCIAS	Atualizado
0004-6256	The Astronomical Journal (New York, N.Y.)	A1	GEOCIÊNCIAS	Atualizado
0004-637X	THE ASTROPHYSICAL JOURNAL	A1	GEOCIÊNCIAS	Atualizado
2041-8205	The Astrophysical Journal. Letters	A1	GEOCIÊNCIAS	Atualizado
1751-7362	The ISME Journal (Print)	A1	GEOCIÊNCIAS	Atualizado
0022-1376	The Journal of Geology	A1	GEOCIÊNCIAS	Atualizado
0169-5347	Trends in Ecology & Evolution (Amsterdam. Print)	A1	GEOCIÊNCIAS	Atualizado
0956-053X	Waste Management (Elmsford)	A1	GEOCIÊNCIAS	Atualizado
0043-1354	Water Research (Oxford)	A1	GEOCIÊNCIAS	Atualizado
0043-1397	Water Resources Research	A1	GEOCIÊNCIAS	Atualizado
0149-1423	AAPG Bulletin (Print)	A2	GEOCIÊNCIAS	Atualizado
0001-5555	Acta Dermato-Venereologica	A2	GEOCIÊNCIAS	Atualizado
0567-7920	Acta Palaeontologica Polonica	A2	GEOCIÊNCIAS	Atualizado
0001-706X	Acta Tropica	A2	GEOCIÊNCIAS	Atualizado
1875-9637	Aeolian Research	A2	GEOCIÊNCIAS	Atualizado
0278-6826	Aerosol Science and Technology (Print)	A2	GEOCIÊNCIAS	Atualizado
0378-3774	Agricultural Water Management (Print)	A2	GEOCIÊNCIAS	Atualizado
0167-8809	Agriculture, Ecosystems & Environment (Print)	A2	GEOCIÊNCIAS	Atualizado
0002-1962	Agronomy Journal (Print)	A2	GEOCIÊNCIAS	Atualizado
0002-9122	American Journal of Botany	A2	GEOCIÊNCIAS	Atualizado
0002-9483	American Journal of Physical Anthropology	A2	GEOCIÊNCIAS	Atualizado
1618-2650	Analytical and Bioanalytical Chemistry (Online)	A2	GEOCIÊNCIAS	Atualizado
1618-2642	Analytical and Bioanalytical Chemistry (Print)	A2	GEOCIÊNCIAS	Atualizado
1432-0576	Annales Geophysicae	A2	GEOCIÊNCIAS	Atualizado
0992-7689	Annales Geophysicae (Berlin)	A2	GEOCIÊNCIAS	Atualizado
0077-8923	Annals of the New York Academy of Sciences	A2	GEOCIÊNCIAS	Atualizado
0169-1317	Applied Clay Science (Print)	A2	GEOCIÊNCIAS	Atualizado
0883-2927	Applied Geochemistry	A2	GEOCIÊNCIAS	Atualizado
