ISSN	Título	Estrato	Área de Avaliação	Status
1415-4366	Revista Brasileira de Engenharia Agrícola e Ambiental (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0085-5626	Revista Brasileira de Entomologia (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1415-790X	Revista Brasileira de Epidemiologia (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0102-3098	Revista Brasileira de Estudos de População (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1980-5519	Revista Brasileira de Estudos de População ? REBEP	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1517-4115	Revista Brasileira de Estudos Urbanos e Regionais (ANPUR)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0100-2945	Revista Brasileira de Fruticultura (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0034-7329	Revista Brasileira de Política Internacional (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1516-4446	Revista Brasileira de Psiquiatria (São Paulo. 1999. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1983-2125	Revista Caatinga (Online)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0100-316X	Revista Caatinga (UFERSA. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0120-0488	Revista Colombiana de Entomologia	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0104-4230	Revista da Associação Médica Brasileira (1992. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0080-6234	Revista da Escola de Enfermagem da USP (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0037-8682	Revista da Sociedade Brasileira de Medicina Tropical (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0034-7612	Revista de Administração Pública (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1315-9518	Revista de Ciencias Sociales - Universidad del Zulia. Facultad de Ciencias Económicas y Sociales	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0103-2003	Revista de Economia e Sociologia Rural (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0101-3157	Revista de Economia Política (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1415-5273	Revista de Nutrição (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0104-4478	Revista de Sociologia e Política (UFPR. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0104-026X	Revista Estudos Feministas (UFSC. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1415-4714	Revista Latinoamericana de Psicopatologia Fundamental (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1138-9788	Scripta Nova (Barcelona)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1676-546X	Semina. Ciências Agrárias (Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0037-7686	Social Compass (Imprimé)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0102-6992	Sociedade e Estado (UnB. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1517-4522	Sociologias (UFRGS. Impresso)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1477-7487	Surveillance & Society (Online)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0714-0045	Survey Methodology	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0015-4040	The Florida Entomologist	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1279-7707	The Journal of Nutrition, Health & Aging	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1063-0732	The Journal of Urban Technology	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0958-7578	Transfusion Medicine (Print)	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
2175-3369	Urbe. Revista Brasileira de Gestão Urbana	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1728-4414	Vienna Yearbook of Population Research	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1995-7645	Yatai Redai Yiyao Zazhi	A2	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1980-5772	Acta Geográfica (UFRR)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1807-8621	Acta Scientiarum. Agronomy (Online)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1679-7361	Acta Scientiarum. Human and Social Sciences (Impresso)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1684-5315	African Journal of Biotechnology	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0327-6244	Agriscientia (Córdoba)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1982-8470	Agro@mbiente On-line	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1678-8621	Ambiente Construído (Online)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0003-2573	Análise Social	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1047-2797	Annals of Epidemiology	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0210-4466	Asclepio (Madrid)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1807-7692	BAR. Brazilian Administration Review	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1138-9796	Biblio 3w (Barcelona)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1676-0603	Biota Neotropica (Edição em Português. Online)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0103-1643	Biotemas (UFSC)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0124-7913	Bitacora Urbano Territorial	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
2176-4786	Boletim de Geografia (Online)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1981-8122	Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0100-879X	Brazilian Journal of Medical and Biological Research (Impresso)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0103-0752	Brazilian Journal of Probability and Statistics	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1981-3821	Brazilian Political Science Review	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0103-4979	Caderno CRH (UFBA. Impresso)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
0103-8427	Caderno de Geografia (PUCMG. Impresso)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1679-3951	Cadernos EBAPE.BR (FGV)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1517-2422	Cadernos Metrópole (PUCSP)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1677-6976	Caderno Virtual de Turismo (UFRJ)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1809-6271	Campo - Território	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
1679-3625	Cidades (Presidente Prudente)	B1	PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA	Atualizado
