ISSN	Título	Estrato	Área de Avaliação	Status
1562-4730	Biblios (Lima)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1575-5886	BiD. Textos Universitaris de Biblioteconomia i Documentació	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1471-2105	BMC Bioinformatics	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1808-4079	Brazilian Journalism Research (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-9854	Brazilian Journalism Research (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1981-1640	Brazilian Journal of Information Science	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1808-0820	Caligrama (ECA/USP. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1519-0617	Ciberlegenda (UFF. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0100-1965	Ciência da Informação (Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1518-8353	Ciência da Informação (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1516-7313	Ciência e Educação (UNESP. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0864-4659	Ciencias de la Información (Impresa)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1606-4925	Ciencias de la Información (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1852-4699	Cine Documental	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1645-2089	Comunicação e Sociedade	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2178-0145	Comunicação & Inovação (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1983-7070	Comunicacao, Midia e Consumo (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1806-4981	Comunicação, Mídia e Consumo (São Paulo. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0101-2657	Comunicação & Sociedade	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2175-7755	Comunicação & Sociedade (Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1989-600X	Comunicación - Revista Internacional de Comunicación Audiovisual, Publicidad y Literatura	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2178-2687	Conexão: Comunicação e Cultura	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1677-0943	Conexão (UCS)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1806-0269	Contemporanea (Salvador. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1809-9386	Contemporanea (UFBA. Online)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2238-2577	Contracampo	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1414-7483	Contracampo (UFF)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
0716-162X	Cuadernos de Información - Facultad de Comunicaciones (Impresa)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1953-5930	Culturas Midiáticas	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1983-5930	Culturas Midiáticas	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2175-084X	Cultura Visual	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1517-3801	Datagramazero (Rio de Janeiro)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2007-137X	Derecho a Comunicar	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1578-4223	DeSignis (Barcelona)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1679-8503	Devires (UFMG)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1813-9248	Diálogos de la Comunicación	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1995-6630	Diálogos de la Comunicación (En línea)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
2177-2940	Dialogos (Maringa)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
1415-9945	Diálogos (Maringá. Impresso)	B1	CIÊNCIAS SOCIAIS APLICADAS I	Atualizado
