ISSN	Título	Estrato	Área de Avaliação	Status
1054-660X	Laser Physics	A1	ODONTOLOGIA	Atualizado
1612-2011	Laser Physics Letters (Print)	A1	ODONTOLOGIA	Atualizado
0945-053X	Matrix Biology (Print)	A1	ODONTOLOGIA	Atualizado
0962-9351	Mediators of Inflammation (Print)	A1	ODONTOLOGIA	Atualizado
0195-9131	Medicine and Science in Sports and Exercise	A1	ODONTOLOGIA	Atualizado
1072-3714	Menopause (New York, N.Y.)	A1	ODONTOLOGIA	Atualizado
1573-3882	Metabolomics (Dordrecht. Print)	A1	ODONTOLOGIA	Atualizado
1387-1811	Microporous and Mesoporous Materials (Print)	A1	ODONTOLOGIA	Atualizado
1044-7431	Molecular and Cellular Neurosciences (Print)	A1	ODONTOLOGIA	Atualizado
1742-206X	Molecular Biosystems (Print)	A1	ODONTOLOGIA	Atualizado
1541-7786	Molecular Cancer Research	A1	ODONTOLOGIA	Atualizado
1543-8384	Molecular Pharmaceutics (Print)	A1	ODONTOLOGIA	Atualizado
1525-0016	Molecular Therapy (Print)	A1	ODONTOLOGIA	Atualizado
1530-6984	Nano Letters (Print)	A1	ODONTOLOGIA	Atualizado
2040-3364	Nanoscale (Print)	A1	ODONTOLOGIA	Atualizado
0957-4484	Nanotechnology (Bristol. Print)	A1	ODONTOLOGIA	Atualizado
1474-1733	Nature Reviews. Immunology (Print)	A1	ODONTOLOGIA	Atualizado
1522-8002	Neoplasia (New York, N.Y.)	A1	ODONTOLOGIA	Atualizado
0931-0509	Nephrology, Dialysis, Transplantation (Print)	A1	ODONTOLOGIA	Atualizado
0028-3878	Neurology (Cleveland, Ohio)	A1	ODONTOLOGIA	Atualizado
1526-632X	Neurology (Online)	A1	ODONTOLOGIA	Atualizado
0028-3908	Neuropharmacology	A1	ODONTOLOGIA	Atualizado
1029-8428	Neurotoxicity Research	A1	ODONTOLOGIA	Atualizado
0028-4793	New England Journal of Medicine (Print)	A1	ODONTOLOGIA	Atualizado
1089-8603	Nitric Oxide (Print)	A1	ODONTOLOGIA	Atualizado
1467-7881	Obesity Reviews (Print)	A1	ODONTOLOGIA	Atualizado
0029-7844	Obstetrics and Gynecology (New York. 1953)	A1	ODONTOLOGIA	Atualizado
0361-7734	Operative Dentistry	A1	ODONTOLOGIA	Atualizado
1559-2863	Operative Dentistry (Online)	A1	ODONTOLOGIA	Atualizado
1094-4087	Optics Express	A1	ODONTOLOGIA	Atualizado
0146-9592	Optics Letters	A1	ODONTOLOGIA	Atualizado
1368-8375	Oral Oncology (1997)	A1	ODONTOLOGIA	Atualizado
1879-0593	Oral Oncology (Online)	A1	ODONTOLOGIA	Atualizado
0937-941X	Osteoporosis International	A1	ODONTOLOGIA	Atualizado
1433-2965	Osteoporosis International (Internet)	A1	ODONTOLOGIA	Atualizado
0304-3959	Pain (Amsterdam. Print)	A1	ODONTOLOGIA	Atualizado
1463-9076	PCCP. Physical Chemistry Chemical Physics (Print)	A1	ODONTOLOGIA	Atualizado
0031-4005	Pediatrics (Evanston)	A1	ODONTOLOGIA	Atualizado
0031-6768	Pfluegers Archiv	A1	ODONTOLOGIA	Atualizado
0724-8741	Pharmaceutical Research	A1	ODONTOLOGIA	Atualizado
1470-269X	Pharmacogenomics Journal (Print)	A1	ODONTOLOGIA	Atualizado
1043-6618	Pharmacological Research	A1	ODONTOLOGIA	Atualizado
1545-7885	PLoS Biology (Online)	A1	ODONTOLOGIA	Atualizado
1935-2735	PLoS Neglected Tropical Diseases (Online)	A1	ODONTOLOGIA	Atualizado
1932-6203	Plos One	A1	ODONTOLOGIA	Atualizado
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A1	ODONTOLOGIA	Atualizado
1091-6490	Proceedings of the National Academy of Sciences of the United States of America (Online)	A1	ODONTOLOGIA	Atualizado
0146-6410	Progress in Particle and Nuclear Physics	A1	ODONTOLOGIA	Atualizado
1573-9538	Purinergic Signalling (Print)	A1	ODONTOLOGIA	Atualizado
0920-9964	Schizophrenia Research (Print)	A1	ODONTOLOGIA	Atualizado
1550-8943	Stem Cell Reviews	A1	ODONTOLOGIA	Atualizado
1547-3287	Stem Cells and Development	A1	ODONTOLOGIA	Atualizado
0002-9440	The American Journal of Pathology (Print)	A1	ODONTOLOGIA	Atualizado
