ISSN	Título	Estrato	Área de Avaliação	Status
1133-9810	Iber (Barcelona)	B2	ARQUITETURA E URBANISMO	Atualizado
1808-5377	Infodesign (SBDI. Online)	B2	ARQUITETURA E URBANISMO	Atualizado
0146-6518	International Journal for Housing Science and Its Applications	B2	ARQUITETURA E URBANISMO	Atualizado
1937-965X	International Journal of Advanced Pervasive and Ubiquitous Computing	B2	ARQUITETURA E URBANISMO	Atualizado
1474-6778	International Journal of Environment and Sustainable Development	B2	ARQUITETURA E URBANISMO	Atualizado
1403-2147	International Journal of Low Energy and Sustainable Buildings (Online)	B2	ARQUITETURA E URBANISMO	Atualizado
1998-0140	International Journal of Mathematical Models and Methods in Applied Sciences	B2	ARQUITETURA E URBANISMO	Atualizado
1478-646X	International Journal of Sustainable Energy (Online)	B2	ARQUITETURA E URBANISMO	Atualizado
1647-0508	In-Visibilidades (Lisboa)	B2	ARQUITETURA E URBANISMO	Atualizado
0103-815X	Itinerarios (UNESP. Araraquara)	B2	ARQUITETURA E URBANISMO	Atualizado
1847-6376	Jahr. Annual of the Department of Social Sciences and Medical Humanities	B2	ARQUITETURA E URBANISMO	Atualizado
1677-051X	Jahrbuch - Institut Martius-Staden	B2	ARQUITETURA E URBANISMO	Atualizado
0529-1399	Jianzhu Xuebao	B2	ARQUITETURA E URBANISMO	Atualizado
1433-8157	Journal for Geometry and Graphics	B2	ARQUITETURA E URBANISMO	Atualizado
0095-2443	Journal of Elastomers and Plastics (Print)	B2	ARQUITETURA E URBANISMO	Atualizado
0954-4828	Journal of Engineering Design (Print)	B2	ARQUITETURA E URBANISMO	Atualizado
1640-5544	Journal of Human Kinetics	B2	ARQUITETURA E URBANISMO	Atualizado
0896-1530	Journal of International Consumer Marketing	B2	ARQUITETURA E URBANISMO	Atualizado
1367-3270	Journal of Knowledge Management	B2	ARQUITETURA E URBANISMO	Atualizado
1609-0985	Journal of Medical and Biological Engineering	B2	ARQUITETURA E URBANISMO	Atualizado
1687-4110	Journal of Nanomaterials (Print)	B2	ARQUITETURA E URBANISMO	Atualizado
0104-6500	Journal of the Brazilian Computer Society (Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
1678-5878	Journal of the Brazilian Society of Mechanical Sciences and Engineering (Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
0100-512X	Kriterion (UFMG. Impresso)	B2	ARQUITETURA E URBANISMO	Atualizado
0368-492X	Kybernetes	B2	ARQUITETURA E URBANISMO	Atualizado
0302-9743	Lecture Notes in Computer Science	B2	ARQUITETURA E URBANISMO	Atualizado
1354-9839	Local Environment	B2	ARQUITETURA E URBANISMO	Atualizado
