ISSN	Título	Estrato	Área de Avaliação	Status
0037-7686	Social Compass (Imprimé)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0277-9536	Social Science & Medicine (1982)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0164-2472	Social Text	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1415-8566	Sociedade e Cultura (Impresso)	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0018-2168	The Hispanic American Historical Review	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1051-0559	Transforming Anthropology	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0043-8243	World Archaeology	A2	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0001-9720	Africa (London. 1928)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0002-0591	Afro-Ásia (UFBA. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1414-753X	Ambiente e Sociedade (Campinas)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0044-7447	Ambio (Oslo)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0101-4714	Anais do Museu Paulista (Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0301-4460	Annals of Human Biology	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0702-8997	Anthropologie et Sociétés	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1609-9168	Anthropology of Food	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1900-5407	Antipoda Revista de Antropologia y Arqueologia	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1984-3356	Antíteses (Londrina)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
2179-7331	Antropolítica: Revista Contemporânea de Antropologia	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1414-7378	Antropolítica (UFF)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0210-5810	Anuario de Estudios Americanos (Ed. Impresa)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1669-5186	Anuario de Estudios de Antropología Social	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0969-8043	Applied Radiation and Isotopes	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1866-9557	Archaeological and Anthropological Sciences	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0006-4246	Black Scholar	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1760-7361	Bulletin de la Société Préhistorique Française	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
2182-7400	Cadernos de Estudos Africanos	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1645-3794	Cadernos de Estudos Africanos	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1678-4464	Cadernos de Saúde Pública (Online)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0008-0055	Cahiers d'Études Africaines	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0826-3663	Canadian Journal of Latin American and Caribbean Studies	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1678-4561	Ciência & Saúde Coletiva (Online)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1518-4463	Ciencias Sociales y Religión (Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1982-2650	Ciencias Sociales y Religión (Online)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0102-6003	Clio. Série Arqueológica (UFPE)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1131-6993	Complutum (Madrid)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1850-275X	Cuadernos de Antropología Social (En Línea)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0327-3776	Cuadernos de Antropología Social (Impresa)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1607-050X	Desacatos (CIESAS)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1405-9274	Desacatos. Revista de Antropología Social	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0961-4524	Development in Practice (Print)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1343-8832	Earth, Planets and Space	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1364-8152	Environmental Modelling & Software	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0014-0481	Espaces et Sociétés	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1405-2210	Estudios sobre las Culturas Contemporáneas	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0185-4186	Estudios Sociológicos	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0103-2186	Estudos Historicos (Rio de Janeiro)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0101-4064	Estudos Ibero-Americanos (PUCRS. Impresso)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0014-2182	Etudes Rurales	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1461-9571	European Journal of Archaeology	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0016-7037	Geochimica et Cosmochimica Acta	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
0169-555X	Geomorphology (Amsterdam)	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
1468-2737	Hispanic Research Journal	B1	ANTROPOLOGIA / ARQUEOLOGIA	Atualizado
