ISSN	Título	Estrato	Área de Avaliação	Status
1573-7616	Empirical Software Engineering (Dordrecht. Online)	A1	ENGENHARIAS III	Atualizado
0378-7788	Energy and Buildings	A1	ENGENHARIAS III	Atualizado
0196-8904	Energy Conversion and Management	A1	ENGENHARIAS III	Atualizado
0140-9883	Energy Economics	A1	ENGENHARIAS III	Atualizado
0887-0624	Energy & Fuels (Print)	A1	ENGENHARIAS III	Atualizado
0360-5442	Energy (Oxford)	A1	ENGENHARIAS III	Atualizado
0955-7997	Engineering Analysis with Boundary Elements	A1	ENGENHARIAS III	Atualizado
0141-0296	Engineering Structures	A1	ENGENHARIAS III	Atualizado
1751-7575	Enterprise Information Systems (Print)	A1	ENGENHARIAS III	Atualizado
0195-9255	Environmental Impact Assessment Review	A1	ENGENHARIAS III	Atualizado
1364-8152	Environmental Modelling & Software	A1	ENGENHARIAS III	Atualizado
0269-7491	Environmental Pollution (1987)	A1	ENGENHARIAS III	Atualizado
0013-9351	Environmental Research (New York, N.Y. Print)	A1	ENGENHARIAS III	Atualizado
0377-2217	European Journal of Operational Research	A1	ENGENHARIAS III	Atualizado
0014-3057	European Polymer Journal	A1	ENGENHARIAS III	Atualizado
0295-5075	Europhysics Letters (Print)	A1	ENGENHARIAS III	Atualizado
0723-4864	Experiments in Fluids (Print)	A1	ENGENHARIAS III	Atualizado
0378-3812	Fluid Phase Equilibria	A1	ENGENHARIAS III	Atualizado
0308-8146	Food Chemistry	A1	ENGENHARIAS III	Atualizado
0956-7135	Food Control	A1	ENGENHARIAS III	Atualizado
0963-9969	Food Research International	A1	ENGENHARIAS III	Atualizado
0378-1127	Forest Ecology and Management	A1	ENGENHARIAS III	Atualizado
0016-2361	Fuel (Guildford)	A1	ENGENHARIAS III	Atualizado
0378-3820	Fuel Processing Technology	A1	ENGENHARIAS III	Atualizado
0167-739X	Future Generation Computer Systems	A1	ENGENHARIAS III	Atualizado
0165-0114	Fuzzy Sets and Systems	A1	ENGENHARIAS III	Atualizado
0016-7185	Geoforum	A1	ENGENHARIAS III	Atualizado
0956-540X	Geophysical Journal International (Print)	A1	ENGENHARIAS III	Atualizado
0094-8276	Geophysical Research Letters	A1	ENGENHARIAS III	Atualizado
1354-1013	Global Change Biology (Print)	A1	ENGENHARIAS III	Atualizado
0959-3780	Global Environmental Change	A1	ENGENHARIAS III	Atualizado
1463-9262	Green Chemistry (Print)	A1	ENGENHARIAS III	Atualizado
0017-467X	Ground Water	A1	ENGENHARIAS III	Atualizado
0018-3830	Holzforschung (Berlin. Print)	A1	ENGENHARIAS III	Atualizado
0885-6087	Hydrological Processes (Print)	A1	ENGENHARIAS III	Atualizado
0304-386X	Hydrometallurgy (Amsterdam)	A1	ENGENHARIAS III	Atualizado
1083-4435	IEEE/ASME Transactions on Mechatronics	A1	ENGENHARIAS III	Atualizado
0741-3106	IEEE Electron Device Letters (Print)	A1	ENGENHARIAS III	Atualizado
1541-1672	IEEE Intelligent Systems	A1	ENGENHARIAS III	Atualizado
0733-8716	IEEE Journal on Selected Areas in Communications (Print)	A1	ENGENHARIAS III	Atualizado
1041-1135	IEEE Photonics Technology Letters	A1	ENGENHARIAS III	Atualizado
1070-9932	IEEE Robotics & Automation Magazine	A1	ENGENHARIAS III	Atualizado
0018-9286	IEEE Transactions on Automatic Control (Print)	A1	ENGENHARIAS III	Atualizado
1063-6536	IEEE Transactions on Control Systems Technology (Print)	A1	ENGENHARIAS III	Atualizado
0885-8969	IEEE Transactions on Energy Conversion	A1	ENGENHARIAS III	Atualizado
1089-778X	IEEE Transactions on Evolutionary Computation	A1	ENGENHARIAS III	Atualizado
0278-0046	IEEE Transactions on Industrial Electronics (1982. Print)	A1	ENGENHARIAS III	Atualizado
1551-3203	IEEE Transactions on Industrial Informatics	A1	ENGENHARIAS III	Atualizado
0093-9994	IEEE Transactions on Industry Applications	A1	ENGENHARIAS III	Atualizado
0018-9480	IEEE Transactions on Microwave Theory and Techniques	A1	ENGENHARIAS III	Atualizado
0162-8828	IEEE Transactions on Pattern Analysis and Machine Intelligence	A1	ENGENHARIAS III	Atualizado
0885-8950	IEEE Transactions on Power Systems	A1	ENGENHARIAS III	Atualizado
0018-9529	IEEE Transactions on Reliability	A1	ENGENHARIAS III	Atualizado
1083-4427	IEEE Transactions on Systems, Man and Cybernetics. Part A. Systems and Humans	A1	ENGENHARIAS III	Atualizado
1083-4419	IEEE Transactions on Systems, Man and Cybernetics. Part B. Cybernetics	A1	ENGENHARIAS III	Atualizado
0018-9545	IEEE Transactions on Vehicular Technology	A1	ENGENHARIAS III	Atualizado
0905-6947	Indoor Air	A1	ENGENHARIAS III	Atualizado
0926-6690	Industrial Crops and Products (Print)	A1	ENGENHARIAS III	Atualizado
0888-5885	Industrial & Engineering Chemistry Research	A1	ENGENHARIAS III	Atualizado
0020-0255	Information Sciences	A1	ENGENHARIAS III	Atualizado
1069-2509	Integrated Computer-Aided Engineering	A1	ENGENHARIAS III	Atualizado
0735-1933	International Communications in Heat and Mass Transfer	A1	ENGENHARIAS III	Atualizado
0143-2885	International Endodontic Journal (Print)	A1	ENGENHARIAS III	Atualizado
1097-0207	International Journal for Numerical Methods in Engineering (Online)	A1	ENGENHARIAS III	Atualizado
0029-5981	International Journal for Numerical Methods in Engineering (Print)	A1	ENGENHARIAS III	Atualizado
0143-7496	International Journal of Adhesion and Adhesives	A1	ENGENHARIAS III	Atualizado
1546-542X	International Journal of Applied Ceramic Technology	A1	ENGENHARIAS III	Atualizado
0142-0615	International Journal of Electrical Power & Energy Systems	A1	ENGENHARIAS III	Atualizado
0363-907X	International Journal of Energy Research (Print)	A1	ENGENHARIAS III	Atualizado
0020-7225	International Journal of Engineering Science	A1	ENGENHARIAS III	Atualizado
0169-2070	International Journal of Forecasting	A1	ENGENHARIAS III	Atualizado
0376-9429	International Journal of Fracture (Print)	A1	ENGENHARIAS III	Atualizado
1365-8824	International Journal of Geographical Information Science (Online)	A1	ENGENHARIAS III	Atualizado
1750-5836	International Journal of Greenhouse Gas Control	A1	ENGENHARIAS III	Atualizado
1476-072X	International Journal of Health Geographics	A1	ENGENHARIAS III	Atualizado
0142-727X	International Journal of Heat and Fluid Flow	A1	ENGENHARIAS III	Atualizado
0017-9310	International Journal of Heat and Mass Transfer	A1	ENGENHARIAS III	Atualizado
0734-743X	International Journal of Impact Engineering	A1	ENGENHARIAS III	Atualizado
0937-9827	International Journal of Legal Medicine (Print)	A1	ENGENHARIAS III	Atualizado
0890-6955	International Journal of Machine Tools & Manufacture	A1	ENGENHARIAS III	Atualizado
0020-7403	International Journal of Mechanical Sciences	A1	ENGENHARIAS III	Atualizado
0301-9322	International Journal of Multiphase Flow	A1	ENGENHARIAS III	Atualizado
0749-6419	International Journal of Plasticity	A1	ENGENHARIAS III	Atualizado
0925-5273	International Journal of Production Economics	A1	ENGENHARIAS III	Atualizado
0140-7007	International Journal of Refrigeration	A1	ENGENHARIAS III	Atualizado
0020-7683	International Journal of Solids and Structures	A1	ENGENHARIAS III	Atualizado
0172-4622	International Journal of Sports Medicine	A1	ENGENHARIAS III	Atualizado
1290-0729	International Journal of Thermal Sciences	A1	ENGENHARIAS III	Atualizado
1049-8001	International Journal of Wildland Fire	A1	ENGENHARIAS III	Atualizado
0266-5611	Inverse Problems (Print)	A1	ENGENHARIAS III	Atualizado
0915-1559	ISIJ International	A1	ENGENHARIAS III	Atualizado
1047-4838	JOM (Warrendale)	A1	ENGENHARIAS III	Atualizado
0021-8561	Journal of Agricultural and Food Chemistry	A1	ENGENHARIAS III	Atualizado
0267-9477	Journal of Analytical Atomic Spectrometry (Print)	A1	ENGENHARIAS III	Atualizado
1460-2091	Journal of Antimicrobial Chemotherapy (Online)	A1	ENGENHARIAS III	Atualizado
0021-8898	Journal of Applied Crystallography	A1	ENGENHARIAS III	Atualizado
0926-9851	Journal of Applied Geophysics	A1	ENGENHARIAS III	Atualizado
0021-8979	Journal of Applied Physics	A1	ENGENHARIAS III	Atualizado
1549-9618	Journal of Chemical Theory and Computation	A1	ENGENHARIAS III	Atualizado
0886-9383	Journal of Chemometrics (Print)	A1	ENGENHARIAS III	Atualizado
0021-9983	Journal of Composite Materials	A1	ENGENHARIAS III	Atualizado
0021-9991	Journal of Computational Physics (Print)	A1	ENGENHARIAS III	Atualizado
0143-974X	Journal of Constructional Steel Research	A1	ENGENHARIAS III	Atualizado
0169-7722	Journal of Contaminant Hydrology	A1	ENGENHARIAS III	Atualizado
1475-7516	Journal of Cosmology and Astroparticle Physics	A1	ENGENHARIAS III	Atualizado
0022-0345	Journal of Dental Research	A1	ENGENHARIAS III	Atualizado
0300-5712	Journal of Dentistry	A1	ENGENHARIAS III	Atualizado
0022-0396	Journal of Differential Equations (Print)	A1	ENGENHARIAS III	Atualizado
1572-6657	Journal of Electroanalytical Chemistry	A1	ENGENHARIAS III	Atualizado
0920-5071	Journal of Electromagnetic Waves and Applications (Print)	A1	ENGENHARIAS III	Atualizado
0099-2399	Journal of Endodontics	A1	ENGENHARIAS III	Atualizado
0301-4797	Journal of Environmental Management	A1	ENGENHARIAS III	Atualizado
0022-1120	Journal of Fluid Mechanics (Print)	A1	ENGENHARIAS III	Atualizado
0889-9746	Journal of Fluids and Structures	A1	ENGENHARIAS III	Atualizado
0260-8774	Journal of Food Engineering	A1	ENGENHARIAS III	Atualizado
0022-1147	Journal of Food Science	A1	ENGENHARIAS III	Atualizado
0148-0227	Journal of Geophysical Research	A1	ENGENHARIAS III	Atualizado
0304-3894	Journal of Hazardous Materials (Print)	A1	ENGENHARIAS III	Atualizado
0022-1481	Journal of Heat Transfer	A1	ENGENHARIAS III	Atualizado
1528-8943	Journal of Heat Transfer (Online)	A1	ENGENHARIAS III	Atualizado
0733-9429	Journal of Hydraulic Engineering (New York, N. Y.)	A1	ENGENHARIAS III	Atualizado
