ISSN	Título	Estrato	Área de Avaliação	Status
1746-0921	Future Microbiology	A1	MEDICINA I	Atualizado
	Gastroenterology	A1	MEDICINA I	Atualizado
0016-5085	Gastroenterology (New York, N.Y. 1943)	A1	MEDICINA I	Atualizado
0016-5107	Gastrointestinal Endoscopy (Print)	A1	MEDICINA I	Atualizado
1466-4879	Genes and Immunity	A1	MEDICINA I	Atualizado
0890-9369	Genes & Development	A1	MEDICINA I	Atualizado
0016-6731	Genetics (Austin, Tex.)	A1	MEDICINA I	Atualizado
1098-3600	Genetics in Medicine	A1	MEDICINA I	Atualizado
1474-7596	Genome Biology (Print): Biology for the Post-Genomic Era	A1	MEDICINA I	Atualizado
1756-994X	Genome Medicine	A1	MEDICINA I	Atualizado
1088-9051	Genome Research	A1	MEDICINA I	Atualizado
0894-1491	GLIA (New York, N.Y. : Print)	A1	MEDICINA I	Atualizado
1354-1013	Global Change Biology (Print)	A1	MEDICINA I	Atualizado
	GUT	A1	MEDICINA I	Atualizado
0017-5749	Gut (London)	A1	MEDICINA I	Atualizado
1592-8721	Haematologica (Online)	A1	MEDICINA I	Atualizado
0390-6078	Haematologica (Roma)	A1	MEDICINA I	Atualizado
1355-6037	Heart (London. 1996)	A1	MEDICINA I	Atualizado
1547-5271	Heart Rhythm	A1	MEDICINA I	Atualizado
1520-4391	Hematology (Print)	A1	MEDICINA I	Atualizado
	Hepatology	A1	MEDICINA I	Atualizado
0270-9139	Hepatology (Baltimore, Md.)	A1	MEDICINA I	Atualizado
1050-9631	Hippocampus (New York, N.Y. Print)	A1	MEDICINA I	Atualizado
1065-9471	Human Brain Mapping (Print)	A1	MEDICINA I	Atualizado
1043-0342	Human Gene Therapy	A1	MEDICINA I	Atualizado
0340-6717	Human Genetics	A1	MEDICINA I	Atualizado
0964-6906	Human Molecular Genetics (Print)	A1	MEDICINA I	Atualizado
1059-7794	Human Mutation	A1	MEDICINA I	Atualizado
0268-1161	Human Reproduction (Oxford. Print)	A1	MEDICINA I	Atualizado
1355-4786	Human Reproduction Update (Print)	A1	MEDICINA I	Atualizado
1524-4563	Hypertension	A1	MEDICINA I	Atualizado
0194-911X	Hypertension (Dallas, Tex. 1979)	A1	MEDICINA I	Atualizado
0815-3817	Hypertension (Woden)	A1	MEDICINA I	Atualizado
1074-7613	Immunity (Cambridge, Mass.)	A1	MEDICINA I	Atualizado
0019-9567	Infection and Immunity (Print)	A1	MEDICINA I	Atualizado
1078-0998	Inflammatory Bowel Diseases	A1	MEDICINA I	Atualizado
1750-2659	Influenza and Other Respiratory Viruses (Online)	A1	MEDICINA I	Atualizado
1750-2640	Influenza and Other Respiratory Viruses (Print)	A1	MEDICINA I	Atualizado
0020-1669	Inorganic Chemistry	A1	MEDICINA I	Atualizado
